congress,chamber,icpsr,district_code,state_abbrev,party,bioname,ideal_point
95,House,13024,3.0,KY,D,"MAZZOLI, Romano Louis",-0.186
95,House,14006,6.0,KY,D,"BRECKINRIDGE, John Bayne",-0.223
95,House,14237,1.0,KY,D,"HUBBARD, Carroll, Jr.",-0.038
95,House,10567,4.0,LA,D,"WAGGONNER, Joseph David, Jr.",0.015
95,House,10602,8.0,LA,D,"LONG, Gillis William",-0.368
95,House,13056,7.0,LA,D,"BREAUX, John Berlinger",-0.123
95,House,14060,3.0,LA,R,"TREEN, David Conner",0.34
95,House,14067,2.0,LA,D,"BOGGS, Corinne Claiborne (Lindy)",-0.359
95,House,14259,6.0,LA,R,"MOORE, William Henson, III",0.24
95,House,14427,5.0,LA,D,"HUCKABY, Thomas Jerald",-0.009
95,House,14455,1.0,LA,D,"TONRY, Richard Alvin",-0.307
95,House,14469,1.0,LA,R,"LIVINGSTON, Robert Linlithgow, Jr.",0.326
95,House,14010,2.0,ME,R,"COHEN, William Sebastian",0.1
95,House,14218,1.0,ME,R,"EMERY, David Farnham",0.155
95,House,10601,2.0,MD,D,"LONG, Clarence Dickinson",-0.274
95,House,13008,6.0,MD,D,"BYRON, Goodloe Edgar",-0.014
95,House,13031,7.0,MD,D,"MITCHELL, Parren James",-0.526
95,House,14021,4.0,MD,R,"HOLT, Marjorie Sewell",0.368
95,House,14069,1.0,MD,R,"BAUMAN, Robert Edmund",0.533
95,House,14278,5.0,MD,D,"SPELLMAN, Gladys Noon",-0.308
95,House,14440,3.0,MD,D,"MIKULSKI, Barbara Ann",-0.37
95,House,14452,8.0,MD,R,"STEERS, Newton Ivan, Jr.",-0.1
95,House,830,2.0,MA,D,"BOLAND, Edward Patrick",-0.306
95,House,1265,11.0,MA,D,"BURKE, James Anthony",-0.4
95,House,2009,1.0,MA,R,"CONTE, Silvio Ottavio",-0.023
95,House,7081,8.0,MA,D,"O'NEILL, Thomas Philip, Jr. (Tip)",-0.402
95,House,11021,10.0,MA,R,"HECKLER, Margaret M.",-0.007
95,House,12040,6.0,MA,D,"HARRINGTON, Michael Joseph",-0.477
95,House,13013,4.0,MA,D,"DRINAN, Robert Frederick",-0.422
95,House,14039,9.0,MA,D,"MOAKLEY, John Joseph",-0.418
95,House,14055,12.0,MA,D,"STUDDS, Gerry Eastman",-0.444
95,House,14216,3.0,MA,D,"EARLY, Joseph Daniel",-0.254
95,House,14279,5.0,MA,D,"TSONGAS, Paul Efthemios",-0.383
95,House,14435,7.0,MA,D,"MARKEY, Edward John",-0.514
95,House,1087,19.0,MI,R,"BROOMFIELD, William S.",0.227
95,House,1610,10.0,MI,R,"CEDERBERG, Elford Albin",0.27
95,House,2594,13.0,MI,D,"DIGGS, Charles Coles, Jr.",-0.539
95,House,2605,16.0,MI,D,"DINGELL, John David, Jr.",-0.448
95,House,10540,14.0,MI,D,"NEDZI, Lucien Norbert",-0.427
95,House,10713,1.0,MI,D,"CONYERS, John, Jr.",-0.658
95,House,10727,15.0,MI,D,"FORD, William David",-0.516
95,House,10794,9.0,MI,R,"VANDER JAGT, Guy Adrian",0.247
95,House,11006,3.0,MI,R,"BROWN, Garry Eldridge",0.302
95,House,11045,11.0,MI,R,"RUPPE, Philip Edward",0.169
95,House,14075,8.0,MI,D,"TRAXLER, Jerome Bob",-0.33
95,House,14206,18.0,MI,D,"BLANCHARD, James Johnston",-0.352
95,House,14209,17.0,MI,D,"BRODHEAD, William McNulty",-0.463
95,House,14210,6.0,MI,D,"CARR, Milton Robert (Bob)",-0.254
95,House,14407,12.0,MI,D,"BONIOR, David Edward",-0.547
95,House,14430,7.0,MI,D,"KILDEE, Dale Edward",-0.385
95,House,14446,2.0,MI,R,"PURSELL, Carl Duane",0.12
95,House,14450,5.0,MI,R,"SAWYER, Harold Samuel",0.167
95,House,14453,4.0,MI,R,"STOCKMAN, David Alan",0.401
95,House,7671,1.0,MN,R,"QUIE, Albert Harold",0.189
95,House,10585,5.0,MN,D,"FRASER, Donald MacKay",-0.469
95,House,13007,7.0,MN,D,"BERGLAND, Robert Selmer",-0.38
95,House,13015,3.0,MN,R,"FRENZEL, William Eldridge",0.353
95,House,14227,2.0,MN,R,"HAGEDORN, Thomas Michael",0.308
95,House,14263,6.0,MN,D,"NOLAN, Richard Michael",-0.372
95,House,14265,8.0,MN,D,"OBERSTAR, James Louis",-0.553
95,House,14458,4.0,MN,D,"VENTO, Bruce Frank",-0.472
95,House,14466,7.0,MN,R,"STANGELAND, Arlan Ingehart",0.346
95,House,10075,1.0,MS,D,"WHITTEN, Jamie Lloyd",-0.161
95,House,11035,3.0,MS,D,"MONTGOMERY, Gillespie V. (Sonny)",0.017
95,House,14005,2.0,MS,D,"BOWEN, David Reece",-0.134
95,House,14009,4.0,MS,R,"COCHRAN, William Thad",0.287
95,House,14031,5.0,MS,R,"LOTT, Chester Trent",0.39
95,House,835,5.0,MO,D,"BOLLING, Richard Walker",-0.504
95,House,10528,8.0,MO,D,"ICHORD, Richard Howard, II",0.001
95,House,12004,10.0,MO,D,"BURLISON, Bill D.",-0.475
95,House,12009,1.0,MO,D,"CLAY, William Lacy, Sr.",-0.49
95,House,14057,7.0,MO,R,"TAYLOR, Gene",0.328
95,House,14410,6.0,MO,R,"COLEMAN, Earl Thomas",0.262
95,House,14421,3.0,MO,D,"GEPHARDT, Richard Andrew",-0.416
95,House,14451,4.0,MO,D,"SKELTON, Isaac Newton, IV (Ike)",-0.172
95,House,14459,9.0,MO,D,"VOLKMER, Harold Lee",-0.196
95,House,14465,2.0,MO,D,"YOUNG, Robert Anton, III",-0.3
95,House,14203,1.0,MT,D,"BAUCUS, Max Sieben",-0.212
95,House,14437,2.0,MT,R,"MARLENEE, Ronald Charles",0.393
95,House,13045,1.0,NE,R,"THONE, Charles",0.192
95,House,14276,3.0,NE,R,"SMITH, Virginia Dodd",0.238
95,House,14409,2.0,NE,D,"CAVANAUGH, John Joseph",-0.232
95,House,14272,1.0,NV,D,"SANTINI, James David",-0.074
95,House,10581,2.0,NH,R,"CLEVELAND, James Colgate",0.218
95,House,14284,1.0,NH,D,"D'AMOURS, Norman Edward",-0.17
95,House,8010,10.0,NJ,D,"RODINO, Peter Wallace, Jr.",-0.435
95,House,9322,4.0,NJ,D,"THOMPSON, Frank, Jr.",-0.511
95,House,10609,11.0,NJ,D,"MINISH, Joseph George",-0.299
95,House,10613,15.0,NJ,D,"PATTEN, Edward James",-0.424
95,House,10739,3.0,NJ,D,"HOWARD, James John",-0.431
95,House,12042,8.0,NJ,D,"ROE, Robert A.",-0.326
95,House,12046,6.0,NJ,R,"FORSYTHE, Edwin Bell",0.326
95,House,14046,12.0,NJ,R,"RINALDO, Matthew John",0.023
95,House,14221,5.0,NJ,R,"FENWICK, Millicent Hammond",0.134
95,House,14223,1.0,NJ,D,"FLORIO, James Joseph",-0.318
95,House,14238,2.0,NJ,D,"HUGHES, William John",-0.153
95,House,14254,7.0,NJ,D,"MAGUIRE, Gene Andrew",-0.338
95,House,14255,13.0,NJ,D,"MEYNER, Helen Stevenson",-0.411
95,House,14426,9.0,NJ,R,"HOLLENBECK, Harold Capistran",-0.042
95,House,14433,14.0,NJ,D,"LeFANTE, Joseph Anthony",-0.407
95,House,12022,1.0,NM,R,"LUJÁN, Manuel, Jr.",0.272
95,House,13038,2.0,NM,D,"RUNNELS, Harold Lowell",0.091
95,House,2476,9.0,NY,D,"DELANEY, James Joseph",-0.303
95,House,9017,28.0,NY,D,"STRATTON, Samuel Studdiford",-0.139
95,House,10500,7.0,NY,D,"ADDABBO, Joseph Patrick",-0.402
95,House,10545,1.0,NY,D,"PIKE, Otis Grey",-0.162
95,House,10551,8.0,NY,D,"ROSENTHAL, Benjamin Stanley",-0.562
95,House,10596,34.0,NY,R,"HORTON, Frank Jefferson",-0.004
95,House,10611,17.0,NY,D,"MURPHY, John Michael",-0.406
95,House,10638,5.0,NY,R,"WYDLER, John Waldemar",0.277
95,House,10705,22.0,NY,D,"BINGHAM, Jonathan Brewster",-0.509
95,House,10712,35.0,NY,R,"CONABLE, Barber Benjamin, Jr.",0.371
95,House,10733,32.0,NY,D,"HANLEY, James Michael",-0.306
95,House,10749,30.0,NY,R,"McEWEN, Robert Cameron",0.234
95,House,10760,24.0,NY,D,"OTTINGER, Richard Lawrence",-0.391
95,House,10768,11.0,NY,D,"SCHEUER, James Haas",-0.478
95,House,10784,6.0,NY,D,"WOLFF, Lester Lionel",-0.264
95,House,12003,10.0,NY,D,"BIAGGI, Mario",-0.339
95,House,12008,12.0,NY,D,"CHISHOLM, Shirley Anita",-0.605
95,House,12013,25.0,NY,R,"FISH, Hamilton, Jr.",0.07
95,House,12019,18.0,NY,D,"KOCH, Edward Irving",-0.464
95,House,13004,21.0,NY,D,"BADILLO, Herman",-0.599
95,House,13020,38.0,NY,R,"KEMP, Jack French",0.3
95,House,13021,4.0,NY,R,"LENT, Norman Frederick",0.183
95,House,13035,19.0,NY,D,"RANGEL, Charles B.",-0.514
95,House,14015,26.0,NY,R,"GILMAN, Benjamin Arthur",0.043
95,House,14022,16.0,NY,D,"HOLTZMAN, Elizabeth",-0.493
95,House,14038,31.0,NY,R,"MITCHELL, Donald Jerome",0.097
95,House,14061,33.0,NY,R,"WALSH, William Francis",0.068
95,House,14200,3.0,NY,D,"AMBRO, Jerome Anthony, Jr.",-0.19
95,House,14214,2.0,NY,D,"DOWNEY, Thomas Joseph",-0.384
95,House,14248,36.0,NY,D,"LaFALCE, John Joseph",-0.357
95,House,14253,27.0,NY,D,"McHUGH, Matthew Francis",-0.353
95,House,14264,37.0,NY,D,"NOWAK, Henry James",-0.332
95,House,14267,29.0,NY,D,"PATTISON, Edward Worthington",-0.323
95,House,14269,14.0,NY,D,"RICHMOND, Frederick William",-0.564
95,House,14277,13.0,NY,D,"SOLARZ, Stephen Joshua",-0.429
95,House,14283,15.0,NY,D,"ZEFERETTI, Leo C.",-0.305
95,House,14289,39.0,NY,D,"LUNDINE, Stanley Nelson",-0.31
95,House,14408,23.0,NY,R,"CAPUTO, Bruce Faulkner",0.152
95,House,14463,20.0,NY,D,"WEISS, Theodore S.",-0.564
95,House,14470,21.0,NY,D,"GARCIA, Robert",-0.559
95,House,14471,18.0,NY,R,"GREEN, Sedgwick William (Bill)",-0.044
95,House,3321,2.0,NC,D,"FOUNTAIN, Lawrence H.",-0.041
95,House,10574,10.0,NC,R,"BROYHILL, James Thomas",0.269
95,House,10788,1.0,NC,D,"JONES, Walter Beaman, Sr.",-0.259
95,House,12027,6.0,NC,D,"PREYER, Lunsford Richardson",-0.27
95,House,14001,4.0,NC,D,"ANDREWS, Ike Franklin",-0.178
95,House,14035,9.0,NC,R,"MARTIN, James Grubbs",0.347
95,House,14048,7.0,NC,D,"ROSE, Charles Grandison, III",-0.319
95,House,14233,8.0,NC,D,"HEFNER, Willie Gathrel (Bill)",-0.264
95,House,14262,5.0,NC,D,"NEAL, Stephen Lybrook",-0.145
95,House,14424,11.0,NC,D,"GUDGER, Vonno Lamar, Jr.",-0.154
95,House,14464,3.0,NC,D,"WHITLEY, Charles Orville",-0.175
95,House,10569,1.0,ND,R,"ANDREWS, Mark",0.087
95,House,267,9.0,OH,D,"ASHLEY, Thomas William Ludlow",-0.35
95,House,2533,12.0,OH,R,"DEVINE, Samuel Leeper",0.502
95,House,5495,5.0,OH,R,"LATTA, Delbert Leroy",0.391
95,House,9623,22.0,OH,D,"VANIK, Charles Albert",-0.366
95,House,10502,17.0,OH,R,"ASHBROOK, John Milan",0.612
95,House,10525,6.0,OH,R,"HARSHA, William Howard",0.188
95,House,10773,11.0,OH,R,"STANTON, John William",0.135
95,House,10786,7.0,OH,R,"BROWN, Clarence J., Jr.",0.3
95,House,11034,10.0,OH,R,"MILLER, Clarence E.",0.416
95,House,11054,3.0,OH,R,"WHALEN, Charles William, Jr.",-0.139
95,House,11058,15.0,OH,R,"WYLIE, Chalmers Pangburn",0.23
95,House,12030,21.0,OH,D,"STOKES, Louis",-0.578
95,House,12044,19.0,OH,D,"CARNEY, Charles Joseph",-0.479
95,House,13040,14.0,OH,D,"SEIBERLING, John Frederick",-0.496
95,House,14018,4.0,OH,R,"GUYER, Tennyson",0.217
95,House,14045,16.0,OH,R,"REGULA, Ralph Straus",0.221
95,House,14070,2.0,OH,D,"LUKEN, Thomas Andrew",-0.163
95,House,14225,1.0,OH,R,"GRADISON, Willis David, Jr.",0.233
95,House,14245,8.0,OH,R,"KINDNESS, Thomas Norman",0.419
95,House,14260,23.0,OH,D,"MOTTL, Ronald Milton",0.021
95,House,14402,18.0,OH,D,"APPLEGATE, Douglas Earl",-0.106
95,House,14443,20.0,OH,D,"OAKAR, Mary Rose",-0.4
95,House,14445,13.0,OH,D,"PEASE, Donald James",-0.308
95,House,8866,4.0,OK,D,"STEED, Thomas Jefferson",-0.279
95,House,14026,1.0,OK,D,"JONES, James Robert",-0.095
95,House,14219,6.0,OK,D,"ENGLISH, Glenn Lee, Jr.",-0.027
95,House,14270,2.0,OK,D,"RISENHOOVER, Theodore Marshall",-0.214
95,House,14415,5.0,OK,R,"EDWARDS, Marvin Henry (Mickey)",0.394
95,House,14462,3.0,OK,D,"WATKINS, Wesley Wade",-0.126
95,House,9551,2.0,OR,D,"ULLMAN, Albert Conrad",-0.367
95,House,10582,3.0,OR,D,"DUNCAN, Robert Blackford",-0.341
95,House,14201,1.0,OR,D,"AuCOIN, Les",-0.231
95,House,14281,4.0,OR,D,"WEAVER, James Howard",-0.311
95,House,2513,21.0,PA,D,"DENT, John Herman",-0.384
95,House,3224,11.0,PA,D,"FLOOD, Daniel John",-0.377
95,House,6661,14.0,PA,D,"MOORHEAD, William Singer",-0.416
95,House,6936,2.0,PA,D,"NIX, Robert Nelson Cornelius, Sr.",-0.536
95,House,10607,10.0,PA,R,"McDADE, Joseph Michael",0.093
95,House,10620,15.0,PA,D,"ROONEY, Frederick Bernard",-0.35
95,House,11014,4.0,PA,D,"EILBERG, Joshua",-0.443
95,House,11067,20.0,PA,D,"GAYDOS, Joseph Matthew",-0.278
95,House,12010,13.0,PA,R,"COUGHLIN, Robert Lawrence",0.204
95,House,12035,6.0,PA,D,"YATRON, Gus",-0.174
95,House,14052,9.0,PA,R,"SHUSTER, E. G. (Bud)",0.416
95,House,14072,12.0,PA,D,"MURTHA, John Patrick, Jr.",-0.265
95,House,14217,7.0,PA,D,"EDGAR, Robert William",-0.334
95,House,14261,25.0,PA,R,"MYERS, Gary Arthur",0.291
95,House,14273,5.0,PA,R,"SCHULZE, Richard Taylor",0.271
95,House,14288,19.0,PA,R,"GOODLING, William Franklin",0.336
95,House,14401,23.0,PA,D,"AMMERMAN, Joseph Scofield",-0.303
95,House,14416,17.0,PA,D,"ERTEL, Allen Edward",-0.171
95,House,14431,8.0,PA,D,"KOSTMAYER, Peter Houston",-0.298
95,House,14434,3.0,PA,D,"LEDERER, Raymond Francis",-0.391
95,House,14436,24.0,PA,R,"MARKS, Marc Lincoln",-0.011
95,House,14441,22.0,PA,D,"MURPHY, Austin John",-0.081
95,House,14442,1.0,PA,D,"MYERS, Michael Joseph (Ozzie)",-0.418
95,House,14460,18.0,PA,D,"WALGREN, Douglas",-0.247
95,House,14461,16.0,PA,R,"WALKER, Robert Smith",0.581
95,House,10561,1.0,RI,D,"ST. GERMAIN, Fernand Joseph",-0.355
95,House,14204,2.0,RI,D,"BEARD, Edward Peter",-0.286
95,House,12023,4.0,SC,D,"MANN, James Robert",-0.032
95,House,13042,2.0,SC,R,"SPENCE, Floyd Davidson",0.32
95,House,13048,1.0,SC,D,"DAVIS, Mendel Jackson",-0.245
95,House,14212,3.0,SC,D,"DERRICK, Butler Carson, Jr.",-0.215
95,House,14235,5.0,SC,D,"HOLLAND, Kenneth Lamar",-0.246
95,House,14241,6.0,SC,D,"JENRETTE, John Wilson, Jr.",-0.316
95,House,14000,2.0,SD,R,"ABDNOR, James",0.241
95,House,14268,1.0,SD,R,"PRESSLER, Larry Lee",0.213
95,House,10616,1.0,TN,R,"QUILLEN, James Henry",0.246
95,House,10719,2.0,TN,R,"DUNCAN, John James",0.194
95,House,12038,7.0,TN,D,"JONES, Ed",-0.245
95,House,14004,6.0,TN,R,"BEARD, Robin Leo, Jr.",0.297
95,House,14224,8.0,TN,D,"FORD, Harold Eugene",-0.438
95,House,14251,3.0,TN,D,"LLOYD, Marilyn Laird",-0.058
95,House,14286,5.0,TN,D,"ALLEN, Clifford Robertson",-0.257
95,House,14423,4.0,TN,D,"GORE, Albert Arnold, Jr.",-0.316
95,House,1077,9.0,TX,D,"BROOKS, Jack Bascom",-0.407
95,House,1282,17.0,TX,D,"BURLESON, Omar Truman",0.002
95,House,5924,19.0,TX,D,"MAHON, George Herman",-0.168
95,House,7498,11.0,TX,D,"POAGE, William Robert",-0.082
95,House,9241,6.0,TX,D,"TEAGUE, Olin Earl",-0.102
95,House,10391,12.0,TX,D,"WRIGHT, James Claude, Jr.",-0.383
95,House,10446,14.0,TX,D,"YOUNG, John Andrew",-0.342
95,House,10520,20.0,TX,D,"GONZÁLEZ, Henry B.",-0.538
95,House,10550,4.0,TX,D,"ROBERTS, Herbert Ray",-0.131
95,House,10614,10.0,TX,D,"PICKLE, James Jarrell (Jake)",-0.218
95,House,10716,15.0,TX,D,"de la GARZA, Eligio, II (Kika)",-0.255
95,House,10783,16.0,TX,D,"WHITE, Richard Crawford",-0.137
95,House,11013,8.0,TX,D,"ECKHARDT, Robert Christian",-0.547
95,House,11023,23.0,TX,D,"KAZEN, Abraham, Jr.",-0.219
95,House,11066,3.0,TX,R,"COLLINS, James Mitchell",0.679
95,House,13002,7.0,TX,R,"ARCHER, William Reynolds, Jr.",0.496
95,House,14027,18.0,TX,D,"JORDAN, Barbara Charline",-0.522
95,House,14037,24.0,TX,D,"MILFORD, Dale",0.012
95,House,14062,2.0,TX,D,"WILSON, Charles",-0.196
95,House,14234,13.0,TX,D,"HIGHTOWER, Jack English",-0.115
95,House,14247,21.0,TX,D,"KRUEGER, Robert Charles",-0.117
95,House,14291,1.0,TX,D,"HALL, Sam Blakeley, Jr.",0.054
95,House,14420,22.0,TX,D,"GAMMAGE, Robert Alton",0.006
95,House,14439,5.0,TX,D,"MATTOX, James Albon",-0.19
95,House,13027,1.0,UT,D,"McKAY, Koln Gunn",-0.254
95,House,14438,2.0,UT,R,"MARRIOTT, David Daniel",0.264
95,House,14240,1.0,VT,R,"JEFFORDS, James Merrill",0.014
95,House,9802,9.0,VA,R,"WAMPLER, William Creed",0.146
95,House,10767,3.0,VA,D,"SATTERFIELD, David Edward, III",0.265
95,House,12011,5.0,VA,D,"DANIEL, Wilbur Clarence (Dan)",0.161
95,House,12033,2.0,VA,R,"WHITEHURST, George William",0.233
95,House,13036,7.0,VA,R,"ROBINSON, James Kenneth",0.333
95,House,13055,6.0,VA,R,"BUTLER, Manley Caldwell",0.332
95,House,14013,4.0,VA,R,"DANIEL, Robert Williams, Jr.",0.318
95,House,14215,10.0,VA,D,"FISHER, Joseph Lyman",-0.298
95,House,14231,8.0,VA,D,"HARRIS, Herbert Eugene, II",-0.324
95,House,14456,1.0,VA,R,"TRIBLE, Paul Seward, Jr.",0.263
95,House,10700,7.0,WA,D,"ADAMS, Brockman (Brock)",-0.396
95,House,10726,5.0,WA,D,"FOLEY, Thomas Stephen",-0.354
95,House,10756,2.0,WA,D,"MEEDS, Edwin Lloyd",-0.453
95,House,13026,4.0,WA,D,"McCORMACK, Mike",-0.348
95,House,14044,1.0,WA,R,"PRITCHARD, Joel McFee",0.109
95,House,14208,3.0,WA,D,"BONKER, Don Leroy",-0.336
95,House,14413,6.0,WA,D,"DICKS, Norman DeValois",-0.312
95,House,14468,7.0,WA,R,"CUNNINGHAM, John Edward, III",0.343
95,House,6584,1.0,WV,D,"MOLLOHAN, Robert Homer",-0.349
95,House,8564,3.0,WV,D,"SLACK, John Mark, Jr.",-0.281
95,House,8824,2.0,WV,D,"STAGGERS, Harley Orrin",-0.345
95,House,14448,4.0,WV,D,"RAHALL, Nick Joe, II",-0.306
95,House,5101,2.0,WI,D,"KASTENMEIER, Robert William",-0.514
95,House,7824,5.0,WI,D,"REUSS, Henry Schoellkopf",-0.481
95,House,10463,4.0,WI,D,"ZABLOCKI, Clement John",-0.355
95,House,11051,6.0,WI,R,"STEIGER, William Albert",0.336
95,House,12036,7.0,WI,D,"OBEY, David Ross",-0.45
95,House,13003,1.0,WI,D,"ASPIN, Leslie",-0.32
95,House,14202,3.0,WI,D,"BALDUS, Alvin James",-0.383
95,House,14211,8.0,WI,D,"CORNELL, Robert John",-0.324
95,House,14242,9.0,WI,R,"KASTEN, Robert Walter, Jr.",0.261
95,House,10766,1.0,WY,D,"RONCALIO, Teno",-0.457
96,House,10706,6.0,AL,R,"BUCHANAN, John Hall, Jr.",0.146
96,House,10717,2.0,AL,R,"DICKINSON, William Louis",0.398
96,House,10721,1.0,AL,R,"EDWARDS, William Jackson (Jack)",0.177
96,House,11000,4.0,AL,D,"BEVILL, Tom",-0.213
96,House,11037,3.0,AL,D,"NICHOLS, William Flynt",-0.042
96,House,14419,5.0,AL,D,"FLIPPO, Ronnie Gene",-0.175
96,House,14659,7.0,AL,D,"SHELBY, Richard C.",0.013
96,House,14066,1.0,AK,R,"YOUNG, Donald Edwin",0.283
96,House,7845,1.0,AZ,R,"RHODES, John Jacob",0.225
96,House,10566,2.0,AZ,D,"UDALL, Morris King",-0.387
96,House,14449,4.0,AZ,R,"RUDD, Eldon Dean",0.422
96,House,94454,3.0,AZ,D,"STUMP, Robert Lee",0.329
96,House,11020,3.0,AR,R,"HAMMERSCHMIDT, John Paul",0.253
96,House,12000,1.0,AR,D,"ALEXANDER, William Vollie (Bill), Jr.",-0.41
96,House,14601,4.0,AR,D,"ANTHONY, Beryl Franklin, Jr.",-0.254
96,House,14606,2.0,AR,R,"BETHUNE, Edwin Ruthvin, Jr.",0.304
96,House,4957,1.0,CA,D,"JOHNSON, Harold Terry",-0.439
96,House,10249,41.0,CA,R,"WILSON, Robert Carlton (Bob)",0.264
96,House,10511,21.0,CA,D,"CORMAN, James Charles",-0.53
96,House,10553,26.0,CA,R,"ROUSSELOT, John Harbin",0.601
96,House,10573,36.0,CA,D,"BROWN, George Edward, Jr.",-0.506
96,House,10577,6.0,CA,D,"BURTON, Phillip",-0.634
96,House,10579,2.0,CA,R,"CLAUSEN, Donald Holst",0.16
96,House,10583,10.0,CA,D,"EDWARDS, William Donlon (Don)",-0.599
96,House,10595,29.0,CA,D,"HAWKINS, Augustus Freeman (Gus)",-0.517
96,House,10621,25.0,CA,D,"ROYBAL, Edward R.",-0.61
96,House,10633,42.0,CA,D,"VAN DEERLIN, Lionel",-0.401
96,House,10640,31.0,CA,D,"WILSON, Charles Herbert",-0.39
96,House,11063,12.0,CA,R,"McCLOSKEY, Paul Norton , Jr. (Pete)",0.028
96,House,12001,32.0,CA,D,"ANDERSON, Glenn Malcolm",-0.269
96,House,12037,20.0,CA,R,"GOLDWATER, Barry Morris, Jr.",0.355
96,House,13010,30.0,CA,D,"DANIELSON, George Elmore",-0.477
96,House,13011,8.0,CA,D,"DELLUMS, Ronald V.",-0.644
96,House,14007,43.0,CA,R,"BURGENER, Clair Walter",0.281
96,House,14040,22.0,CA,R,"MOORHEAD, Carlos John",0.465
96,House,14049,11.0,CA,D,"RYAN, Leo Joseph",-0.364
96,House,14053,9.0,CA,D,"STARK, Fortney Hillman (Pete), Jr.",-0.631
96,House,14071,19.0,CA,R,"LAGOMARSINO, Robert John",0.378
96,House,14076,5.0,CA,D,"BURTON, John Lowell",-0.413
96,House,14250,35.0,CA,D,"LLOYD, James Fredrick",-0.218
96,House,14256,7.0,CA,D,"MILLER, George",-0.552
96,House,14257,13.0,CA,D,"MINETA, Norman Y.",-0.479
96,House,14266,38.0,CA,D,"PATTERSON, Jerry Mumford",-0.367
96,House,14280,24.0,CA,D,"WAXMAN, Henry Arnold",-0.473
96,House,14403,40.0,CA,R,"BADHAM, Robert Edward",0.541
96,House,14405,23.0,CA,D,"BEILENSON, Anthony Charles",-0.44
96,House,14414,27.0,CA,R,"DORNAN, Robert Kenneth",0.49
96,House,14444,16.0,CA,D,"PANETTA, Leon Edward",-0.258
96,House,14613,15.0,CA,D,"COELHO, Tony",-0.413
96,House,14616,39.0,CA,R,"DANNEMEYER, William Edwin",0.691
96,House,14620,28.0,CA,D,"DIXON, Julian Carey",-0.458
96,House,14624,4.0,CA,D,"FAZIO, Victor Herbert, Jr.",-0.455
96,House,14630,33.0,CA,R,"GRISHAM, Wayne Richard",0.395
96,House,14644,37.0,CA,R,"LEWIS, Charles Jeremy (Jerry)",0.348
96,House,14647,34.0,CA,R,"LUNGREN, Daniel Edward",0.497
96,House,14649,3.0,CA,D,"MATSUI, Robert T.",-0.404
96,House,14652,17.0,CA,R,"PASHAYAN, Charles, Jr.",0.282
96,House,14660,14.0,CA,R,"SHUMWAY, Norman David",0.556
96,House,14669,18.0,CA,R,"THOMAS, William Marshall",0.371
96,House,14676,11.0,CA,R,"ROYER, William Howard",0.177
96,House,14025,4.0,CO,R,"JOHNSON, James Paul (Jim)",0.162
96,House,14051,1.0,CO,D,"SCHROEDER, Patricia Scott",-0.225
96,House,14282,2.0,CO,D,"WIRTH, Timothy E.",-0.293
96,House,14638,3.0,CO,D,"KOGOVSEK, Raymond Peter",-0.33
96,House,14639,5.0,CO,R,"KRAMER, Kenneth Bentley",0.43
96,House,3553,3.0,CT,D,"GIAIMO, Robert Nicholas",-0.318
96,House,13009,1.0,CT,D,"COTTER, William Ross",-0.313
96,House,13029,4.0,CT,R,"McKINNEY, Stewart Brett",-0.006
96,House,14213,2.0,CT,D,"DODD, Christopher John",-0.328
96,House,14258,6.0,CT,D,"MOFFETT, Anthony John, Jr. (Toby)",-0.377
96,House,14653,5.0,CT,D,"RATCHFORD, William Richard",-0.355
96,House,14417,1.0,DE,R,"EVANS, Thomas Beverley, Jr.",0.178
96,House,633,3.0,FL,D,"BENNETT, Charles Edward",-0.088
96,House,3078,15.0,FL,D,"FASCELL, Dante Bruno",-0.4
96,House,7333,14.0,FL,D,"PEPPER, Claude Denson",-0.422
96,House,10587,2.0,FL,D,"FUQUA, Don",-0.173
96,House,10588,7.0,FL,D,"GIBBONS, Sam Melville",-0.233
96,House,12007,4.0,FL,D,"CHAPPELL, William Venroe, Jr.",-0.098
96,House,13047,6.0,FL,R,"YOUNG, Charles William (Bill)",0.325
96,House,14003,10.0,FL,R,"BAFALIS, Louis Arthur (Skip)",0.303
96,House,14029,13.0,FL,D,"LEHMAN, William",-0.483
96,House,14243,5.0,FL,R,"KELLY, Richard",0.504
96,House,14636,1.0,FL,D,"HUTTO, Earl Dewitt",-0.007
96,House,14648,11.0,FL,D,"MICA, Daniel Andrew",-0.184
96,House,14651,9.0,FL,D,"NELSON, Clarence William (Bill)",-0.193
96,House,14663,12.0,FL,D,"STACK, Edward John",-0.39
96,House,94428,8.0,FL,D,"IRELAND, Andrew Poysell (Andy)",0.015
96,House,11005,3.0,GA,D,"BRINKLEY, Jack Thomas",-0.073
96,House,13023,2.0,GA,D,"MATHIS, Marvin Dawson",-0.04
96,House,14016,1.0,GA,D,"GINN, Ronald Bryan (Bo)",-0.217
96,House,14249,4.0,GA,D,"LEVITAS, Elliott Harris",-0.056
96,House,14252,7.0,GA,D,"McDONALD, Lawrence Patton",0.884
96,House,14404,10.0,GA,D,"BARNARD, Druie Douglas, Jr.",-0.028
96,House,14418,8.0,GA,D,"EVANS, Billy Lee",-0.091
96,House,14429,9.0,GA,D,"JENKINS, Edgar Lanier (Ed)",-0.116
96,House,14467,5.0,GA,D,"FOWLER, Wyche, Jr.",-0.237
96,House,14627,6.0,GA,R,"GINGRICH, Newton Leroy",0.377
